Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,AZ,DE,SD,,3,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,AZ,IT,ML,,1,leather products (large),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,AZ,IT,TD,,1,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,AZ,MC,TD,,1,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BE,CH,CM,1,,leather products (small),,,
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BE,CH,CM,151,,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BE,CH,ML,377,,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BE,CH,NG,3,,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BE,CH,TD,2,,leather products (small),,,
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BE,CH,TD,31,,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BG,CH,TD,1,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BG,MC,ML,,1,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BG,SG,ML,,2,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BH,FR,ML,,40,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BH,FR,TD,,8,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BH,IT,TD,,1,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BL,FR,ML,,31.5,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BL,FR,ML,,2,skin pieces,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BL,FR,TD,,6,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BL,IT,TG,,2,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BN,SG,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BR,FR,ML,,16,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BR,FR,ML,,2,skin pieces,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BR,FR,TD,,17,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BR,IT,ML,,2,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BR,IT,SD,,50,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BR,IT,TD,,2,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BR,IT,TG,,4,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,BY,IT,TD,,4,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CA,BE,ML,,1,leather products (small),,,
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CA,FR,ML,,176,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CA,FR,ML,,8,skin pieces,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CA,FR,TD,,117,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CA,IT,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CA,IT,SD,,24,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CA,IT,TD,,1,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CA,IT,TG,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CA,US,ML,,15,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CA,US,SD,,68,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CA,US,TD,,17,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CG,FR,ML,,2,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CG,FR,TD,,2,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,AE,CM,,3,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,AE,ML,,11,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,AT,ML,,16,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,AT,TD,,1,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,BE,ML,,5,leather products (small),,,
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,DE,SD,,242,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,DE,TD,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,DK,SN,,2,leather products (large),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,FR,ML,,564,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,FR,ML,,16,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,FR,ML,,18,skin pieces,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,FR,SD,,24,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,FR,TD,,669.5,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,FR,TD,,124,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,GB,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,HK,CM,,2,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,HK,ML,,16,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,HK,SD,,6,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,IT,CM,,1,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,IT,CM,,6,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,IT,ML,,6,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,IT,ML,,54,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,IT,SD,,1,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,IT,SD,,124,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,IT,SD,,27,skin pieces,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,IT,TD,,17,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,IT,TG,,4,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,JP,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,JP,TD,,3,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,MC,ML,,3,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,NL,ML,,8,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,NL,TD,,4,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,SG,CM,,2,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,SG,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,SG,TD,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,TH,ML,,72,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,TH,SD,,1154,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,TH,TD,,402,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,TR,ML,,32,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,US,ML,,2,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,US,SD,,12,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,US,TD,,28,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CI,FR,ML,,4,leather products (large),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CI,FR,ML,,6,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CL,FR,ML,8,8,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CL,FR,TD,,60,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CL,IT,SD,,66,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,BE,SD,2,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,BE,SD,,2,leather products (small),,,
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,CD,,,2,live,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,CH,ML,120,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,CH,TD,99,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,DE,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,ES,ML,,12,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,ES,TD,,5,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,FR,ML,13,,jewellery,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,FR,ML,27,,leather products (large),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,FR,ML,308,538,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,FR,ML,8,,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,FR,ML,,18,skin pieces,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,FR,SD,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,FR,TD,133,,jewellery,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,FR,TD,59,,leather products (large),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,FR,TD,266,377,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,FR,TH,2,,leather products (large),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,FR,TH,10,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,GB,ML,10,16,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,GB,TD,,3,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,GB,TD,4,,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,CM,,36,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,ID,,2,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,MA,,1,leather products (large),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,ML,,5,leather products (large),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,ML,,32,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,ML,,1324,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,ML,,1,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,SD,,43752,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,SD,,1748,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,SD,,108,skin pieces,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,TD,,3,leather products (large),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,TD,,38,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,TG,6,15,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,TG,,3624,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,IT,US,,1,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,JP,ML,,1,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,MC,ML,,7,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,MC,TD,,7,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CN,VN,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CZ,CH,CM,2,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CZ,CH,ML,2,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DE,CH,CM,9,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DE,CH,ML,17,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DE,CH,SD,124,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DE,CH,TD,40,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DE,CN,SD,7,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DE,HK,SD,,10,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DE,JP,SD,41,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DE,KR,SD,97,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DE,MC,TD,,1,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DE,SD,,60,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DE,TZ,,9,,live,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DK,SN,,290,,leather products (large),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DK,SN,,150,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,DZ,IT,TD,,16,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,EG,AE,SN,,1,leather products (small),,E,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,EG,AE,XX,,1,leather products (small),,E,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,EG,FR,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,ES,CH,ML,1,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,ET,AE,SN,,2,leather products (small),,E,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,ET,AE,XX,,1,bodies,,E,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,AE,ML,,1,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,AE,ML,1,17,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,AE,TD,1,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,BL,TD,12,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,CH,BJ,2,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,CH,CM,66,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,CH,ML,119,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,CH,SD,85,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,CH,TD,65,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,CH,TD,1,,skin pieces,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,CN,ML,1,2,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,CN,TD,,25,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,FR,ML,,1.5,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,FR,TD,,15,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,HK,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,HK,TD,3,3,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,JP,ML,43,27,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,JP,SD,,2,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,JP,TD,33,33,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,KR,ML,2,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,KR,TD,1,,leather products (small),,Q,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,MA,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,MC,TD,,3,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,MG,CM,75,75,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,MG,ID,306,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,MG,ML,4762,5356,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,MG,NG,45,45,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,MG,SD,352,612,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,MG,TD,2310,2310,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,ML,,19500,,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,MO,ML,,1,jewellery,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,MO,ML,2,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,MU,TD,303,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,NO,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,SG,TD,,1,jewellery,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,SG,TD,2,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,TD,,6819,10219,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,TR,ML,,6,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,TW,ML,1,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,TW,TD,3,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,US,ML,1,5,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,US,TD,,1,jewellery,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,FR,US,TD,3,3,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GA,FR,ML,,1,leather products (large),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GA,FR,ML,,4,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,CH,CM,4,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,CH,ML,8,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,CN,ML,1,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,FR,ML,,3,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,JP,SD,5,5,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,LB,ML,,3,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GB,MC,TD,,1,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GE,IT,SD,,70,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GH,BJ,,,200,live,,,
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,GU,SG,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,AT,CM,2,2,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,BE,ML,2,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,BE,ML,,2,leather products (small),,,
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,BE,SD,2,,jewellery,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,BE,SD,3,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,BE,SD,,3,leather products (small),,,
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,BE,XV,,1,leather products (small),,,
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,CH,CM,14,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,CH,ML,78,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,CH,SD,28,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,CH,TD,68,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,CH,TD,7,,skin pieces,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,DE,ML,1,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,DK,ML,1,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,ES,ML,,1,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,ES,ML,1345,1345,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,FR,CM,1,0.5,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,FR,ML,114,,jewellery,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,FR,ML,281,276,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,FR,ML,12,,skins,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,FR,ML,4,14,skin pieces,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,FR,TD,81,,jewellery,,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,FR,TD,171,94,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,FR,XX,2,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,GB,ML,8,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,GB,TD,2,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,IT,ML,,1,leather products (large),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,IT,ML,,4,leather products (small),,P,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,IT,ML,2,,leather products (small),,T,W
2016,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,HK,IT,ML,1,,skins,,T,W
